0,1,2,3,4,5,6
-2.20647592023186,-1.3265038015479238,-0.5037974149641704,-0.11055070832092197,-0.23413939346903848,-0.5762523265976379,1.0
-0.03691321613330353,1.5323173884741148,-1.2035463495173937,-0.0766754998893666,-1.0530756284993164,-0.20372318000922937,0.0
1.4791516540183982,-1.1074704378454223,-0.25737201647412605,-0.5297127156304877,-0.8012237803324375,-0.22362795654356846,1.0
2.3337882291963523,-0.3009680198078689,-1.0863924065641637,-0.39604127241965437,-0.9098982766297271,0.972592206277583,0.0
0.20287399150722868,-1.2480674490109467,-0.020021552235545345,-0.21280468891710205,-0.9784557036374408,-0.4250837654241345,1.0
0.2875101360624152,1.438955593629628,-0.6262571149309628,-0.4974874265743165,-1.39288494249638,-0.5030832477852633,1.0
0.7778450351053907,-0.6595454334421129,-1.2529250334340123,-0.20505508430270838,-0.3144203849645499,0.5160757273823653,1.0
-0.0027462643037116322,-1.0978031005558186,-0.9125253786841169,-0.5373737460253138,0.023863613036244773,-0.21147903389691022,0.0
-0.7798191488552207,-0.96530911736687,-0.5850004261273146,-1.15895259764164,-0.1053493589333832,-0.32963692771856257,1.0
-1.8946379616874887,-1.5002709284358822,-0.19658186448649181,-0.6132603865886239,-0.14350216563159712,-0.9550251617577892,0.0
1.280866107508661,0.6057197939553726,-1.1587060953644526,-0.002672414969657238,-0.21251402651271412,-1.2208032584400006,1.0
-0.7808098210297925,-0.3882900534700759,0.16183334458525866,-0.7798791349272921,-1.764403022076822,0.3589705292707102,1.0
-1.8224255671296792,-0.8813024503782569,0.6223041028968772,-0.3784273522578382,-1.8591366651605765,-0.2628574213631397,1.0
0.6890512911510618,-1.569126558668658,-0.3810201488077842,-0.38434954229999757,-0.17152468037260932,-0.7732394715930663,1.0
-1.4869045652559212,-1.4040455656775352,-0.9814533611695753,-0.2505811961302912,0.39880787195188155,-0.5879865141123388,1.0
-0.6242638557460584,0.7590043174485449,-0.26087057849412915,-2.5310229788696414,0.5814041228409514,1.3429461478522626,0.0
-1.3594912734316364,0.8455190563329777,-0.9996670278097939,-0.07446922267846115,-0.12245299329989918,-1.1490621144636235,0.0
0.21215792910887618,-0.6252755072227586,-1.5910322084257724,-1.207169552893496,-0.31944181875498423,0.2808117969582014,1.0
4.782750364505523,2.5020961085707154,-0.18550801900116526,-0.4966974562566541,0.06869945903172762,1.0403030115233554,2.0
-1.5491730347942931,-0.7076593789461494,-0.0514105500915685,-0.2731784913323071,-1.0816378748499142,0.10121252645484412,1.0
2.653008323670066,0.4435140485340991,-0.09068390394781269,0.01651931753686792,-1.0222968533595975,-1.4823253777606358,0.0
-0.8552451777966493,-0.1915667455382837,-1.74327381086576,-0.85735268152675,0.46714380692467183,0.8661075814584221,0.0
1.0159179273114731,0.2973002316981826,-1.269786137603262,-0.28242201407600254,0.7159151572366116,-1.670274855187887,1.0
0.32082651442969556,0.06259382867606539,-0.8720753376768726,0.16726532833219931,-1.3927277638430204,1.406674742105996,0.0
1.6164377837996236,-1.5065492263352895,0.5523545866039575,-0.4201630123711802,-1.0202224122483023,-0.7877267179606486,1.0
-0.21362986529125103,1.1966172766862349,-1.8865226314120638,0.09858979960072035,0.29471197822078854,-0.4632179360853638,0.0
-0.9105564619367529,0.5798417799030984,-1.4831825684709008,0.09145154968331391,-1.1607403435853938,2.022168749479603,0.0
-0.9117774243443999,-1.1966561441009194,0.662734070025405,-0.6158145787469096,-1.1983435627747383,-0.653985244021003,1.0
0.8834174744060761,0.12766880930493116,0.0680241312050291,0.04950043733954494,-0.7356467342837121,-1.9963618319179666,1.0
0.6164745265466886,1.7451026103759877,-1.3525281527528568,-0.00204750473627609,-0.9101502199760952,0.14321511619084268,1.0
1.331962184919908,1.389242833859955,-0.08256066607058347,0.5992141677915636,0.8709339550665386,-0.23815868904587678,0.0
-0.568922066007398,1.8358133365861784,0.48122240404951344,0.49932745617590624,-0.05447582037901355,0.05940851737832447,0.0
1.7695041088402992,-1.2757547104269642,0.4740309814416296,-0.2617283507344645,1.8710728786951532,-0.4154967573622278,0.0
3.8336761139760065,1.1140251337369256,0.6732767593878821,2.0245956703035555,-0.5807367283579138,-0.11738110291469311,0.0
-1.1365810466395834,-0.7182866467472985,0.7438657066380119,0.11025707267883748,0.9766720945484421,0.12810031792259394,0.0
0.00817355415738079,-0.48643816370893006,1.7716604056284129,0.3498855116372297,-0.6224340886664375,0.3932846285653222,0.0
1.1253175067822119,-1.3086319934208674,2.0888586246499403,0.5695611284742139,-0.2588099812273309,-0.5118763165438317,0.0
-0.21041508511792623,-0.27970593305355346,1.1858152621572025,-0.4114173255842632,0.2060814839648323,0.5032552157373015,1.0
1.856470538585206,-0.9052532293139132,0.03402341112922435,0.09717545007162827,1.7547245304695653,0.20707072848524716,0.0
0.9976100776173892,-0.8421532688934583,1.513937248654702,-0.125705085550086,0.22947368361477366,-0.06527541211226467,1.0
0.758083406076393,-0.14791641780684897,1.6362973288944385,-1.3227982436607553,-0.03579499716133983,0.399213549007321,0.0
-1.0903861164398363,1.9568444044389675,-0.4251995215259808,0.5715560055423684,0.8131080421525524,0.3312022502463614,1.0
-0.17082888999241327,-1.1042901941197347,0.546376737750759,0.16943335266023318,1.5202749951671441,-0.22652319438261737,1.0
-0.5142401410735938,1.5283994156530374,0.6755800638973107,-0.03681677003307042,0.3447363846683014,-0.48984602988665343,0.0
-1.9461883297062441,0.022165929400284234,2.0452365849535292,-1.0597792039190232,-0.6136076515781322,0.43622710854818886,1.0
-1.4645659755463625,-0.5952049610132585,2.365245440115878,-0.597824797043368,-0.48353437570636,-0.19510220502724424,0.0
1.0336046292805776,-0.7786458650691203,0.8087508264977115,1.9004075042489015,0.11070369837613138,0.69801493126949,1.0
