fold,Accuracy,Sensitivity,Specificity,Precision,F1_Score,FNR,FPR,AUC
0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
2,0.9666666666666667,0.9666666666666667,0.9848484848484849,0.9629629629629629,0.964811260396673,0.03333333333333333,0.015151515151515152,0.9982196969696969
3,0.9333333333333333,0.9333333333333332,0.962962962962963,0.9523809523809524,0.9427609427609427,0.06666666666666667,0.037037037037037035,0.9724691358024691
4,0.9666666666666667,0.9722222222222222,0.9824561403508771,0.9722222222222222,0.9722222222222222,0.027777777777777776,0.017543859649122806,0.9773391812865496
