fold,Accuracy,Sensitivity,Specificity,Precision,F1_Score,FNR,FPR,AUC
0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
1,0.9666666666666667,0.9523809523809524,0.9833333333333333,0.9696969696969697,0.960960960960961,0.047619047619047616,0.016666666666666666,0.9981314699792961
2,0.9666666666666667,0.9666666666666667,0.9848484848484849,0.9629629629629629,0.964811260396673,0.03333333333333333,0.015151515151515152,1.0
3,0.9,0.9055555555555556,0.9462962962962963,0.9116809116809117,0.9086079102540653,0.09444444444444444,0.0537037037037037,0.9887654320987654
4,0.9333333333333333,0.9444444444444445,0.9649122807017544,0.9487179487179488,0.9465763732129421,0.05555555555555555,0.03508771929824561,0.9984309468958591
