fold,Accuracy,Sensitivity,Specificity,Precision,F1_Score,FNR,FPR,AUC
0,0.9333333333333333,0.9326599326599326,0.9665831244778613,0.9326599326599326,0.9326599326599326,0.06734006734006734,0.03341687552213868,0.9899243057137794
1,0.9666666666666667,0.9666666666666667,0.9855072463768116,0.9583333333333334,0.9624819624819625,0.03333333333333333,0.014492753623188406,0.9943944099378882
2,0.9,0.8833333333333333,0.9515151515151515,0.8917748917748919,0.8875340405641589,0.11666666666666665,0.048484848484848485,0.9857575757575757
3,0.8666666666666667,0.8722222222222222,0.9277777777777778,0.8869047619047619,0.8795022182118956,0.12777777777777777,0.07222222222222223,0.9224691358024693
4,0.9,0.9141414141414143,0.9463937621832359,0.9141414141414143,0.9141414141414143,0.08585858585858586,0.05360623781676413,0.9592821489751314
