Fold/Mean,Accuracy,Sensitivity,Specificity,Precision,F1_Score,FNR,FPR,AUC
Fold_1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
Fold_2,0.9666666666666667,0.9523809523809524,0.9833333333333333,0.9696969696969697,0.960960960960961,0.047619047619047616,0.016666666666666666,1.0
Fold_3,0.9666666666666667,0.9666666666666667,0.9848484848484849,0.9629629629629629,0.964811260396673,0.03333333333333333,0.015151515151515152,0.996439393939394
Fold_4,0.9333333333333333,0.9444444444444445,0.9666666666666667,0.9444444444444445,0.9444444444444445,0.05555555555555555,0.03333333333333333,0.9935802469135803
Fold_5,0.9666666666666667,0.9722222222222222,0.9824561403508771,0.9722222222222222,0.9722222222222222,0.027777777777777776,0.017543859649122806,0.9984567901234568
Mean,0.9666666666666668,0.9671428571428573,0.9834609250398725,0.9698653198653199,0.9684877776048602,0.03285714285714285,0.016539074960127593,0.9976952861952861
