fold,Accuracy,Sensitivity,Specificity,Precision,F1_Score,FNR,FPR,AUC
0,0.9,0.8956228956228957,0.9490392648287385,0.9027777777777778,0.8991861039602673,0.10437710437710439,0.050960735171261484,0.9899243057137793
1,0.9333333333333333,0.9047619047619048,0.9666666666666667,0.9444444444444445,0.9241773962804005,0.09523809523809523,0.03333333333333333,1.0
2,0.9,0.8833333333333333,0.9515151515151515,0.8917748917748919,0.8875340405641589,0.11666666666666665,0.048484848484848485,0.9592803030303031
3,0.8666666666666667,0.8722222222222222,0.9277777777777778,0.8869047619047619,0.8795022182118956,0.12777777777777777,0.07222222222222223,0.9797839506172838
4,0.9,0.9141414141414143,0.9463937621832359,0.9141414141414143,0.9141414141414143,0.08585858585858586,0.05360623781676413,0.9514885699096226
