fold,Accuracy,Sensitivity,Specificity,Precision,F1_Score,FNR,FPR,AUC
0,0.9666666666666667,0.9629629629629629,0.9824561403508771,0.9722222222222222,0.9675704412546517,0.037037037037037035,0.017543859649122806,1.0
1,0.9666666666666667,0.9523809523809524,0.9833333333333333,0.9696969696969697,0.960960960960961,0.047619047619047616,0.016666666666666666,1.0
2,0.9666666666666667,0.9666666666666667,0.9848484848484849,0.9629629629629629,0.964811260396673,0.03333333333333333,0.015151515151515152,1.0
3,0.9666666666666667,0.9666666666666667,0.9814814814814815,0.9743589743589745,0.9704975781594012,0.03333333333333333,0.018518518518518517,1.0
4,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
