fold,Accuracy,Sensitivity,Specificity,Precision,F1_Score,FNR,FPR,AUC
0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
1,0.9666666666666667,0.9523809523809524,0.9833333333333333,0.9696969696969697,0.960960960960961,0.047619047619047616,0.016666666666666666,1.0
2,0.9333333333333333,0.9249999999999999,0.9681818181818181,0.9249999999999999,0.9249999999999999,0.075,0.03181818181818182,0.9857575757575757
3,0.9666666666666667,0.9722222222222222,0.9833333333333333,0.9696969696969697,0.9709579540528825,0.027777777777777776,0.016666666666666666,0.9935802469135803
4,0.9333333333333333,0.9419191919191919,0.9639376218323586,0.9419191919191919,0.9419191919191919,0.05808080808080809,0.036062378167641324,0.97643836021029
