Fold/Mean,Accuracy,Sensitivity,Specificity,Precision,F1_Score,FNR,FPR,AUC
Fold_1,0.9333333333333333,0.9326599326599326,0.9665831244778613,0.9326599326599326,0.9326599326599326,0.06734006734006734,0.03341687552213868,0.9966414352379265
Fold_2,0.9333333333333333,0.919047619047619,0.9688405797101449,0.919047619047619,0.919047619047619,0.08095238095238096,0.031159420289855074,0.9850517598343685
Fold_3,0.8333333333333334,0.7999999999999999,0.9181818181818182,0.8307692307692308,0.8150943396226416,0.19999999999999998,0.08181818181818183,0.9786363636363635
Fold_4,0.9,0.9111111111111111,0.9481481481481482,0.9090909090909092,0.9100998890122087,0.08888888888888889,0.05185185185185185,0.9839506172839506
Fold_5,0.8666666666666667,0.8863636363636364,0.928849902534113,0.8897435897435897,0.8880503970076777,0.11363636363636365,0.07115009746588694,0.9623427255006202
Mean,0.8933333333333333,0.8898364598364598,0.9461207146104172,0.8962622562622563,0.892990435470016,0.11016354016354017,0.05387928538958288,0.981324580298646
