Fold/Mean,Accuracy,Sensitivity,Specificity,Precision,F1_Score,FNR,FPR,AUC
Fold_1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
Fold_2,0.9666666666666667,0.9523809523809524,0.9833333333333333,0.9696969696969697,0.960960960960961,0.047619047619047616,0.016666666666666666,1.0
Fold_3,0.9333333333333333,0.9333333333333332,0.9696969696969697,0.9333333333333332,0.9333333333333332,0.06666666666666667,0.030303030303030304,0.9910984848484848
Fold_4,0.9333333333333333,0.9388888888888888,0.9648148148148148,0.9388888888888888,0.9388888888888888,0.061111111111111116,0.03518518518518519,0.9903703703703703
Fold_5,0.9666666666666667,0.9722222222222222,0.9824561403508771,0.9722222222222222,0.9722222222222222,0.027777777777777776,0.017543859649122806,0.9968618937917183
Mean,0.9600000000000002,0.9593650793650793,0.980060251639199,0.9628282828282828,0.9610810810810809,0.040634920634920635,0.01993974836080099,0.9956661498021147
