fold,Accuracy,Sensitivity,Specificity,Precision,F1_Score,FNR,FPR,AUC
0,0.9333333333333333,0.9326599326599326,0.9665831244778613,0.9326599326599326,0.9326599326599326,0.06734006734006734,0.03341687552213868,0.9966414352379265
1,0.9,0.8714285714285714,0.9521739130434783,0.883838383838384,0.8775896086813548,0.12857142857142856,0.04782608695652174,0.9887888198757763
2,0.9333333333333333,0.9249999999999999,0.9681818181818181,0.9249999999999999,0.9249999999999999,0.075,0.03181818181818182,0.9893181818181818
3,0.8666666666666667,0.8666666666666667,0.9259259259259259,0.9166666666666666,0.8909657320872274,0.13333333333333333,0.07407407407407407,0.9612345679012346
4,0.9,0.9141414141414143,0.9463937621832359,0.9141414141414143,0.9141414141414143,0.08585858585858586,0.05360623781676413,0.9497903006674937
