fold,Accuracy,Sensitivity,Specificity,Precision,F1_Score,FNR,FPR,AUC
0,0.9666666666666667,0.9629629629629629,0.9824561403508771,0.9722222222222222,0.9675704412546517,0.037037037037037035,0.017543859649122806,1.0
1,0.9333333333333333,0.919047619047619,0.9688405797101449,0.919047619047619,0.919047619047619,0.08095238095238096,0.031159420289855074,0.9925258799171842
2,0.8666666666666667,0.8416666666666667,0.9348484848484848,0.8611111111111112,0.8512778684067427,0.15833333333333333,0.06515151515151514,0.9857575757575757
3,0.9,0.9111111111111111,0.9481481481481482,0.9090909090909092,0.9100998890122087,0.08888888888888889,0.05185185185185185,0.9807407407407407
4,0.9,0.9141414141414143,0.9463937621832359,0.9141414141414143,0.9141414141414143,0.08585858585858586,0.05360623781676413,0.9748951503337467
