fold,Accuracy,Sensitivity,Specificity,Precision,F1_Score,FNR,FPR,AUC
0,0.475,0.3385214498005214,0.6779064340249408,0.337479921776972,0.3379998834378422,0.6614785501994785,0.3220935659750592,0.5102411007195826
1,0.438,0.30748552419372366,0.650936247866049,0.3074934669210367,0.3074894955060883,0.6925144758062762,0.349063752133951,0.48228821892133583
2,0.4515,0.31741307146067294,0.6588634243388327,0.31633209894484904,0.31687166330099786,0.682586928539327,0.3411365756611673,0.4977463731779997
3,0.4625,0.33553100412188935,0.6648411910238279,0.33525394275475445,0.3353924162195355,0.6644689958781106,0.33515880897617206,0.513497723734548
4,0.442,0.3141762422253822,0.6533361574434369,0.31471254967824697,0.31444416727411534,0.6858237577746178,0.3466638425565631,0.4823813211377206
