fold,Accuracy,Sensitivity,Specificity,Precision,F1_Score,FNR,FPR,AUC
0,0.4965,0.3662196986978101,0.6803302216374074,0.5802439235839841,0.44903311625197223,0.63378030130219,0.31966977836259264,0.5838575518516155
1,0.4845,0.3550621669948719,0.6710013626889697,0.416365813468411,0.38327815878260874,0.6449378330051281,0.32899863731103035,0.5722258065173981
2,0.492,0.34524501216270426,0.6760329066260775,0.35695013117331637,0.3510000134519269,0.6547549878372957,0.32396709337392254,0.5756030557286963
3,0.5005,0.3544410580398008,0.6799508567740786,0.3950082608056005,0.3736267213107701,0.6455589419601991,0.32004914322592143,0.5724046380691231
4,0.4855,0.3480251731320176,0.6699996458778419,0.41481580333539797,0.3784965575452812,0.6519748268679825,0.33000035412215806,0.562070933057559
