fold,Accuracy,Sensitivity,Specificity,Precision,F1_Score,FNR,FPR,AUC
0,0.467,0.33861985103699976,0.6626706955338033,0.37886570248781104,0.357614023332428,0.6613801489630002,0.33732930446619663,0.5136882127960223
1,0.4685,0.3313343606953604,0.65958202449461,0.3568766450810013,0.3436315143249632,0.6686656393046396,0.34041797550539,0.521702058988717
2,0.478,0.3383907347034604,0.6664400864374804,0.3663456393793472,0.35181374092213336,0.6616092652965396,0.3335599135625196,0.5074703413799564
3,0.462,0.3270072119836394,0.6552746140220114,0.3529123987157927,0.33946630678821893,0.6729927880163605,0.3447253859779886,0.5138950787021236
4,0.4915,0.3429123983374709,0.674077451118829,0.3492338031038212,0.34604423387276273,0.6570876016625292,0.32592254888117106,0.5279565070106952
