fold,Accuracy,Sensitivity,Specificity,Precision,F1_Score,FNR,FPR,AUC
0,0.521,0.4432560028013195,0.6971371282988296,0.4923930630736269,0.4665342785139589,0.5567439971986805,0.30286287170117043,0.6823804932292689
1,0.532,0.4440953309366382,0.7014897250181147,0.46834173965175685,0.45589638248249653,0.5559046690633617,0.2985102749818853,0.6635129126543097
2,0.508,0.4098049917871596,0.6890080342855005,0.4301329230349027,0.4197229720938304,0.5901950082128403,0.31099196571449955,0.6200196819487895
3,0.53,0.40408834283114015,0.696434717012357,0.43226198841077124,0.4177006310416078,0.59591165716886,0.30356528298764296,0.676341661627391
4,0.5055,0.4067413087691123,0.6829723787054425,0.43981837372184396,0.4226336421360025,0.5932586912308877,0.3170276212945576,0.6439809376636872
