fold,Accuracy,Sensitivity,Specificity,Precision,F1_Score,FNR,FPR,AUC
0,0.5125,0.3665476538410725,0.6888051284379086,0.5896854213742334,0.45208184764021375,0.6334523461589274,0.3111948715620914,0.6202832950113134
1,0.515,0.3672202865601051,0.6887347039841158,0.42629198545798297,0.3945573889110269,0.6327797134398949,0.3112652960158841,0.6098816838391072
2,0.497,0.34442829536485126,0.6776040537570598,0.3312315204352307,0.3377010302722241,0.6555717046351487,0.3223959462429402,0.5854745537443474
3,0.504,0.35152446412792143,0.6811141570706767,0.3691601533082897,0.3601265294955845,0.6484755358720786,0.31888584292932326,0.6103852932001566
4,0.502,0.3507459953639073,0.679623556941122,0.40083665877442104,0.37412213303768277,0.6492540046360927,0.320376443058878,0.5932889942885337
