fold,Accuracy,Sensitivity,Specificity,Precision,F1_Score,FNR,FPR,AUC
0,0.496,0.3705364529637305,0.6798236217425373,0.4860489734191334,0.42050414828535804,0.6294635470362695,0.32017637825746265,0.6360457407811202
1,0.511,0.37202088558896534,0.6874161753024564,0.4167996754203651,0.3931393070299126,0.6279791144110346,0.3125838246975437,0.6258138658105787
2,0.495,0.346222666554256,0.6773915782207494,0.35167212089854694,0.34892611791722183,0.6537773334457441,0.3226084217792506,0.6138190401703368
3,0.519,0.3740010899989947,0.6914940688034186,0.4133126481361775,0.39267543147268674,0.6259989100010053,0.30850593119658143,0.636352953655841
4,0.4945,0.3618394595986814,0.676327167343485,0.41772680575312154,0.3877798421289608,0.6381605404013185,0.3236728326565151,0.6073130171090301
