fold,Accuracy,Sensitivity,Specificity,Precision,F1_Score,FNR,FPR,AUC
0,0.5155,0.3523999198051398,0.6839825106335602,0.34724676451899644,0.34980436471959747,0.6476000801948602,0.31601748936643975,0.6180656323786204
1,0.515,0.35131724040995954,0.6833161135984062,0.3419595384649326,0.3465752353059648,0.6486827595900405,0.31668388640159384,0.6044156750245934
2,0.507,0.3454661912667955,0.678036073069906,0.33480934772081256,0.3400542972036401,0.6545338087332045,0.321963926930094,0.6045279828193891
3,0.5145,0.3460402876327444,0.6785783899278307,0.33875000000000005,0.3423563375608455,0.6539597123672556,0.3214216100721693,0.6124678630837695
4,0.4995,0.339559159962513,0.6728274369817533,0.3262310276908817,0.3327616891046511,0.660440840037487,0.32717256301824676,0.5967381681249304
