fold,Accuracy,Sensitivity,Specificity,Precision,F1_Score,FNR,FPR,AUC
0,0.498,0.37191143297962914,0.6810965243579032,0.48735659511243723,0.42187881716674097,0.6280885670203707,0.31890347564209676,0.6351111879779997
1,0.508,0.3699342828824677,0.685673037814291,0.41155963132209655,0.38963839464182837,0.6300657171175322,0.31432696218570894,0.6261174392834014
2,0.4985,0.34867115734111537,0.679645875658068,0.35407838836933436,0.3513539701755426,0.6513288426588847,0.320354124341932,0.6139976928430224
3,0.519,0.3740010899989947,0.6914940688034186,0.4133126481361775,0.39267543147268674,0.6259989100010053,0.30850593119658143,0.6368087267233561
4,0.493,0.3607803584350409,0.6751521643889067,0.4214101262539199,0.38874545107385855,0.639219641564959,0.3248478356110933,0.6077133067951555
