fold,Accuracy,Sensitivity,Specificity,Precision,F1_Score,FNR,FPR,AUC
0,0.5,0.3398755650470037,0.6725764416547371,0.3321338383838384,0.33596010834260426,0.6601244349529963,0.327423558345263,0.5942556322094782
1,0.499,0.33875705134056977,0.6716856947823586,0.3278031192755139,0.3331900794593763,0.6612429486594302,0.32831430521764143,0.5927492356270929
2,0.502,0.3411469475517814,0.6740349337582658,0.3299327174277917,0.33544613351197766,0.6588530524482187,0.3259650662417342,0.5875205204867576
3,0.497,0.3337262091845643,0.6671080255305308,0.3207170922699925,0.3270923521902464,0.6662737908154357,0.3328919744694692,0.5900954339682807
4,0.4845,0.32791842612372585,0.6619335092400693,0.31282528840088347,0.3201940928916548,0.6720815738762743,0.3380664907599307,0.5780350399126853
