fold,Accuracy,Sensitivity,Specificity,Precision,F1_Score,FNR,FPR,AUC
0,0.5165,0.353899696610881,0.6854683726473978,,,0.646100303389119,0.3145316273526022,0.6109402053028385
1,0.521,0.35601354552923636,0.6876599306026167,,,0.6439864544707636,0.31234006939738335,0.6041311548276594
2,0.5215,0.35616341416945646,0.6880752561526677,,,0.6438365858305436,0.3119247438473322,0.6007787706651057
3,0.5325,0.3588623267774656,0.6904889029529517,0.3584104197463133,0.35863623090323593,0.6411376732225343,0.3095110970470482,0.6100721580698109
4,0.5045,0.34205143855229236,0.6752044124410876,,,0.6579485614477076,0.3247955875589123,0.5792609192079871
