fold,Accuracy,Sensitivity,Specificity,Precision,F1_Score,FNR,FPR,AUC
0,0.5045,0.3686546187957272,0.6850388135188568,0.6686288227867442,0.4752666318556769,0.6313453812042727,0.31496118648114324,0.5665286635691377
1,0.4945,0.35051951335787984,0.6764475108225108,0.4131524650051936,0.37926755224578357,0.6494804866421201,0.3235524891774892,0.5526550309742154
2,0.489,0.34323091347186846,0.673250035759015,0.38180717327447794,0.36149280223663066,0.6567690865281316,0.32674996424098496,0.5464566811362305
3,0.5015,0.3512704837796509,0.6800196045017621,0.4012626084928516,0.3746060128261525,0.6487295162203491,0.3199803954982379,0.5568408056942092
4,0.4915,0.3444170001608853,0.6743585359243789,0.3621331250928142,0.353052954476709,0.6555829998391148,0.32564146407562106,0.5568200033342277
