fold,Accuracy,Sensitivity,Specificity,Precision,F1_Score,FNR,FPR,AUC
0,0.496,0.3706546037706821,0.6799449661291308,0.48616459012658875,0.4206234986428466,0.629345396229318,0.32005503387086914,0.6363931723282376
1,0.512,0.37263382513399906,0.6881467545737221,0.41428346353777945,0.3923564367696445,0.627366174866001,0.31185324542627796,0.6270245343832053
2,0.4985,0.35235116038594044,0.6791113873312242,0.3802574517638038,0.36577280734174844,0.6476488396140595,0.32088861266877583,0.6139078138712261
3,0.52,0.3746955675137969,0.6921073776043998,0.41402377710925636,0.3933791536514172,0.625304432486203,0.30789262239560017,0.6355029087744228
4,0.4935,0.3610750742561221,0.6757567583665713,0.41276319387476074,0.38519289369989074,0.6389249257438779,0.3242432416334287,0.6073711772859162
