0,1
-137.308748692441,1.0
-1114.6525630623996,2.0
827.3983763184788,1.0
142.62784347770958,2.0
5.1769150984277985,2.0
291.38272269229583,2.0
-223.88522928498105,2.0
497.4276593555296,2.0
-682.0322983628635,2.0
-85.18399687424471,2.0
-451.4837424450734,2.0
-525.1913189435445,1.0
-588.1522099057256,2.0
1028.616789603434,1.0
466.99932473560466,2.0
-3.4360193444604192,1.0
721.9853503519898,2.0
-137.66753648646363,1.0
-1143.6295997971495,2.0
-272.71056793819025,2.0
85.53070543985541,2.0
83.83397621757558,3.0
-362.4102960237037,1.0
538.1215248014473,1.0
-68.10860565908388,2.0
1128.2211255936577,1.0
-380.67582175202824,1.0
-1493.5002400676494,2.0
807.6924356245199,1.0
456.15706190329274,2.0
-531.3918340670289,2.0
679.9420356641936,2.0
-244.95824904952406,1.0
-758.8474023059848,2.0
-1091.1817282319562,2.0
-504.3531952818521,1.0
400.83587284122314,2.0
-334.6227841316936,2.0
-292.6357256114361,1.0
-478.48173289100487,2.0
-413.4587414516659,2.0
-20.560463634399184,2.0
-1065.7323586433974,2.0
59.99267658985082,1.0
-714.2660774179235,2.0
265.8973672279958,2.0
-353.1628491397014,2.0
-263.42856794589443,2.0
233.27852458325833,3.0
-236.99084221669636,2.0
-377.4363336971892,1.0
-117.33706426291928,2.0
185.74716106070173,1.0
-990.6898145746925,2.0
-660.8717606545433,2.0
-1301.3342322850208,1.0
33.25064913038568,2.0
-373.212863419566,2.0
-794.025117680862,1.0
-193.9655850085428,1.0
-508.17004878727766,2.0
334.8615688824152,1.0
-643.1619096228387,1.0
447.19600798670126,1.0
158.61867436539433,1.0
228.08030306869887,2.0
413.1944202997893,2.0
-1406.0000472289107,1.0
-269.47187184357654,2.0
517.656609787663,1.0
179.21668296339158,2.0
-895.4368788515965,2.0
766.0479800119192,2.0
610.9755988385982,2.0
-454.4496756934723,2.0
-249.89638474415324,1.0
-171.87516719802989,1.0
466.6160385604644,1.0
932.8605825266941,2.0
657.9770005845426,1.0
-141.5650949995761,1.0
-54.202959998488495,1.0
-229.10049189700294,2.0
-14.013820750100876,2.0
-306.27881981592463,1.0
-1112.2026549595694,2.0
-168.88304167734395,1.0
-247.348597935641,2.0
26.988226447793295,2.0
-79.7080200895316,1.0
-289.3399485328282,1.0
-326.7779416022772,1.0
-103.3761937103568,2.0
-378.21446233692905,2.0
472.2462126501682,1.0
1310.9397356886916,1.0
559.51474306216,1.0
321.6432843061061,2.0
-489.5648019440864,1.0
-175.15915776835118,1.0
-415.9505752002624,1.0
206.12408457105312,2.0
438.0197416967276,1.0
506.5171444777702,2.0
639.72879210377,1.0
257.11534727938806,2.0
112.84284237478914,1.0
-120.85131864311143,2.0
182.83493391299817,1.0
87.56726603785546,2.0
-249.91296162574918,1.0
-17.8598659956142,2.0
516.3851078403686,2.0
-830.0692978628849,1.0
-1329.1639817170826,2.0
337.5054140609027,2.0
604.8868154353931,1.0
505.5846912158272,1.0
-326.77538012420837,1.0
-1159.9354703574065,2.0
1321.4135252784304,1.0
-124.26322617725327,1.0
707.1065748173969,2.0
-701.6439871689072,1.0
141.38222538548234,2.0
860.0961222181195,1.0
-268.8810745424448,1.0
451.9143544578542,1.0
-438.2580397637994,1.0
-362.1020379135798,1.0
613.6697362093337,1.0
-314.14311089812736,1.0
339.0119682596296,3.0
216.12826028007476,2.0
-523.8142977826187,1.0
-1229.2690884449073,2.0
1112.8208377831452,1.0
183.17459398884512,1.0
130.43490502679288,1.0
-684.5127810583858,2.0
-244.92589648592912,1.0
-1495.0715763457238,1.0
738.5626541413872,1.0
525.1310721549712,2.0
979.936388552891,2.0
309.8572142558419,2.0
1199.8016135072662,1.0
364.2569739020837,1.0
1126.9129803179894,2.0
-706.7974870599719,2.0
-38.86662787067871,2.0
-455.4907775053334,1.0
1036.1166386183186,1.0
-105.84180628172362,1.0
860.162640439898,1.0
-137.9990932600458,1.0
2234.605332956937,1.0
17.185473783656107,1.0
508.3464518780165,2.0
-658.4668892937029,1.0
-833.7998241569535,2.0
1107.591831535572,2.0
90.65802809444176,2.0
-1093.3897098508785,2.0
-570.3848930725962,2.0
954.2566121930417,2.0
-244.54189116238967,2.0
-436.93937393737224,2.0
344.54436613677626,2.0
132.841432994971,1.0
712.4671315072783,1.0
575.7332619194044,1.0
163.05497839663576,2.0
-50.98799538272806,2.0
-34.797743232758876,1.0
289.90461538173986,2.0
-130.57437596873478,2.0
1048.059752926919,2.0
-283.27594965780054,1.0
-509.6089007376786,1.0
-1169.1048919879413,1.0
530.5263292396339,2.0
-610.2865767302924,1.0
452.64638951140614,3.0
-1068.7500015940216,1.0
656.8324780490166,1.0
-238.55313316057982,2.0
-1337.149977434511,2.0
-487.02551772156085,2.0
-714.0897479469609,2.0
288.26254038394245,3.0
174.1121473344897,1.0
-871.864794975949,1.0
819.1011702835362,1.0
535.3949582769233,2.0
-762.6763899116381,2.0
-1492.8506801346412,2.0
-826.2987655101451,2.0
-11.6629491829799,1.0
-1236.4537899027716,2.0
982.5517152276589,2.0
59.81752233553698,2.0
746.8944302550067,2.0
-456.5197917626242,1.0
-501.20246551384025,2.0
-435.700739591613,1.0
-412.5770571564449,3.0
-546.4696255511712,1.0
-1320.2545796477107,2.0
-403.53590426177925,2.0
-459.07973039710123,1.0
422.3396124157366,1.0
129.80637480893074,1.0
183.3615578344452,1.0
-560.0119497514065,2.0
560.5175658131548,3.0
-141.59594340002968,1.0
-1164.5302820949219,1.0
939.1346874738297,1.0
303.1912839639981,3.0
11.048651259557573,1.0
-169.849049564471,1.0
25.617636167487944,1.0
707.7215464675191,1.0
416.0444744144929,1.0
78.64939689295534,1.0
50.63820671641088,1.0
186.45081740820888,2.0
-364.62428979014885,1.0
59.40018674012617,1.0
1197.1777492421188,2.0
1133.370284919024,2.0
939.3263302331065,1.0
1231.8371200684883,2.0
515.238931809612,3.0
166.22466260681858,1.0
336.5472243422364,2.0
586.1012365511247,2.0
-673.0932048409732,2.0
1141.3388805823029,2.0
737.6779559006982,1.0
-579.4737798482129,2.0
186.50044650840664,2.0
771.4114601599813,1.0
1056.3308362053408,1.0
800.8194188748048,1.0
641.884873883851,3.0
-334.4503001586704,2.0
-291.76420672036875,1.0
257.1638997679829,1.0
-73.31573461903736,2.0
-54.081030408774495,1.0
1028.2814983762187,1.0
265.3038010273822,1.0
-153.15731016974678,3.0
-680.321153870188,2.0
-295.11709731470955,1.0
152.19910848825702,2.0
214.55543426614395,2.0
245.73616996181545,2.0
-1.220044064513786,1.0
786.3876085797683,1.0
-470.23188240090167,2.0
-537.4198627223918,2.0
17.625328392213305,1.0
-573.8151395031114,1.0
-979.146753284889,1.0
231.79068753269894,1.0
-73.04478201895517,2.0
-805.1187333912367,1.0
-203.90282245859817,1.0
-763.4070655920709,2.0
-333.9701024532437,1.0
-620.9222557410076,2.0
136.20095438832095,2.0
263.81064530523054,2.0
-634.2730637884242,1.0
742.8906912659882,1.0
949.4998537766323,2.0
434.0140828137928,1.0
273.61722971699373,1.0
864.145070466755,1.0
-761.0523900873095,2.0
1081.697546085547,1.0
-118.40687776198547,2.0
491.625979936206,1.0
-555.238862564891,2.0
211.1345165125722,2.0
333.12100933637294,2.0
602.0210793879605,2.0
-251.25689110312942,2.0
386.67550406001055,2.0
202.57265248508475,2.0
547.0923067892595,2.0
779.3144548374289,1.0
697.8451584823633,1.0
409.27968433403703,1.0
-1004.9509142887141,2.0
-117.75372211981858,2.0
-54.43078153352599,2.0
1723.3427923699323,3.0
279.6008065630531,1.0
121.5078437431489,1.0
-531.892796873637,2.0
-815.9799299963047,1.0
-745.3115021668568,2.0
-682.5088129411038,2.0
